@RELATION TEST1

@ATTRIBUTE mutationId NUMERIC
@ATTRIBUTE elementId NUMERIC
@ATTRIBUTE displayed {0,1}
@ATTRIBUTE height NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE top NUMERIC
@ATTRIBUTE left NUMERIC
@ATTRIBUTE activatorTop NUMERIC
@ATTRIBUTE activatorLeft NUMERIC
@ATTRIBUTE distanceTop NUMERIC
@ATTRIBUTE distanceLeft NUMERIC
@ATTRIBUTE distance NUMERIC
@ATTRIBUTE numberElements NUMERIC
@ATTRIBUTE elements_per_size NUMERIC
@ATTRIBUTE numberWords NUMERIC
@ATTRIBUTE textNodes NUMERIC
@ATTRIBUTE words_per_textNodes NUMERIC
@ATTRIBUTE table {0,1}
@ATTRIBUTE list {0,1}
@ATTRIBUTE input {0,1}
@ATTRIBUTE widgetName {0,1}
@ATTRIBUTE date {0,1}
@ATTRIBUTE img {0,1}
@ATTRIBUTE proportionNumbers NUMERIC
@ATTRIBUTE links80percent NUMERIC
@ATTRIBUTE Result {0,1}

@DATA
205,2,0,360,770,299,352,1,1198,-259,931,-259,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
194,453,0,398,858,157,333,66,625,-31,390,-31,2,0.00001484714860511040,116,4,29,0,0,0,0,0,1,0.0,0,0
17,1200,1,35,83,433,1453,584,347,182,-896,-182,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
95,1,1,0,1272,122,316,78,306,0,166,0,155,0.00099881431075368600,3277,276,11.8731884058,0,1,0,0,0,1,0.0,0,0
70,23,1,29,29,567,1300,365,481,-179,-598,-179,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
190,731,0,500,852,0,0,604,322,636,522,-522,199,0.00000000000000000000,6467,357,18.1148459384,0,0,0,0,0,1,0.0,0,0
137,544,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,612,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
21,1091,1,31,210,398,347,708,347,341,210,-210,6,0.00007178750897343860,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
52,304,0,525,499,0,0,543,30,566,246,-246,44,0.00000000000000000000,1925,83,23.1927710843,0,0,0,0,0,1,0.0,0,0
36,840,0,0,0,0,0,83,702,124,775,-124,51,0.00000000000000000000,1247,99,12.595959596,0,1,0,1,0,1,0.0,0,0
87,78,1,18,18,1405,784,387,106,-986,-472,-472,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
17,121,1,37,80,111,657,111,657,37,95,-37,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
14,1162,1,31,210,367,347,491,347,155,210,-155,3,0.00003892565200467110,12,5,2.4,0,0,0,0,0,0,0.0,0,0
97,1123,1,6,6,699,741,78,606,-577,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
36,1405,0,0,0,0,0,83,702,124,775,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
21,156,0,521,999,0,0,708,347,739,557,-557,181,0.00000000000000000000,119,119,1,0,0,0,0,0,1,0.0,0,0
181,596,1,31,200,292,322,323,322,62,200,-62,5,0.00008561643835616440,136,8,17,0,0,0,0,0,0,0.0,0,0
183,233,1,90,160,1043,486,386,322,-626,36,-36,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
182,195,1,90,160,1043,486,354,322,-658,36,-36,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
14,9,0,466,1210,305,347,491,347,217,210,-210,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
137,389,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
98,140,1,368,622,354,319,78,741,-232,557,-232,6,0.00002724944138645160,120,11,10.9090909091,0,0,0,0,0,1,0.0,0,0
208,44,1,9,9,637,818,1,1443,-597,734,-597,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
183,91,1,22,22,659,893,386,322,-242,-371,-242,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
77,4,1,29,29,567,502,547,484,6,197,-6,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
40,624,0,0,0,0,0,83,1127,124,1184,-124,25,0.00000000000000000000,520,47,11.0638297872,0,1,0,1,0,1,0.0,0,0
187,290,0,500,1905,0,0,510,322,541,522,-522,9,0.00000000000000000000,679,17,39.9411764706,0,0,0,0,0,1,0.0,0,0
174,296,1,33,62,0,1135,0,1135,33,62,-33,6,0.00000000000000000000,223,11,20.2727272727,0,0,0,1,0,0,0.0,0,0
22,203,0,521,999,0,0,739,347,770,557,-557,181,0.00000000000000000000,119,119,1,0,0,0,0,0,1,0.0,0,0
137,169,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,50,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
70,5,1,29,29,567,530,365,481,-179,172,-172,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
196,306,0,12,12,125,852,66,815,1,61,-1,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
15,8,0,40,106,0,0,506,352,543,552,-543,3,0.00000000000000000000,1,1,1,0,0,0,1,0,0,0.0,0,0
15,1098,1,31,210,553,347,522,347,0,210,0,4,0.00003444415740979940,14,7,2,0,0,0,0,0,0,0.0,0,0
10,0,1,9,9,637,852,361,352,-239,-300,-239,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
195,13,1,12,12,1043,1225,66,723,-917,-410,-410,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
80,1,1,396,300,917,642,131,106,-754,-330,-330,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
38,1397,0,0,0,0,0,83,907,124,1011,-124,6,0.00000000000000000000,124,10,12.4,0,0,0,0,0,1,0.0,0,0
3,65,1,39,39,1,925,1,1125,39,273,-39,2,0.05128205128205130000,1,1,1,0,0,0,1,0,0,0.0,0,0
106,1,0,364,1306,200,299,150,299,-10,156,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
12,1200,1,35,83,433,1453,429,347,27,-896,-27,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
34,1425,0,0,0,0,0,83,461,124,517,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
137,371,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
38,1559,0,0,0,0,0,83,907,124,1011,-124,2,0.00000000000000000000,148,4,37,0,0,0,0,0,0,0.0,0,0
137,158,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,160,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
164,39,0,0,0,0,0,106,548,142,607,-142,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
8,4,1,18,18,745,956,305,347,-409,-399,-399,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
14,8,0,40,106,0,0,477,352,514,552,-514,3,0.00000000000000000000,1,1,1,0,0,0,1,0,0,0.0,0,0
5,74,1,39,39,1,965,1,1283,39,403,-39,2,0.05128205128205130000,1,1,1,0,0,0,1,0,0,0.0,0,0
32,71,0,2600,43,0,0,164,576,193,644,-193,72,0.00000000000000000000,495,77,6.4285714286,0,0,0,0,0,0,0.0,0,0
34,1583,0,0,0,0,0,83,461,124,517,-124,2,0.00000000000000000000,151,4,37.75,0,0,0,0,0,0,0.0,0,0
35,528,0,0,0,0,0,83,533,124,686,-124,42,0.00000000000000000000,1057,81,13.049382716,0,1,0,1,0,1,0.0,0,0
190,1060,0,500,852,0,0,604,322,636,522,-522,98,0.00000000000000000000,4009,187,21.4385026738,0,0,0,0,0,1,0.0,0,0
137,658,0,0,0,0,0,345,1105,397,1232,-397,12,0.00000000000000000000,8,4,2,0,0,0,0,0,1,0.0,0,0
39,10,1,22,188,342,1221,156,1220,113,201,-113,3,0.00004665920119447560,4,3,1.3333333333,0,0,0,0,0,0,0.0,0,0
174,54,1,500,1905,199,0,0,1135,-166,1197,-166,9,0.00002374075099908990,679,17,39.9411764706,0,0,0,0,0,1,0.0,0,0
72,6,1,29,49,567,599,411,481,-133,103,-103,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
69,27,1,29,29,567,1377,342,481,-202,-675,-202,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
13,344,1,0,955,299,352,448,352,186,200,-186,1253,0.00438809994921991000,7079,2226,3.1801437556,0,1,0,0,0,1,0.0,1,0
37,64,0,525,499,0,0,178,30,201,246,-201,29,0.00000000000000000000,1089,53,20.5471698113,0,0,0,0,0,1,0.0,0,0
40,168,0,0,0,0,0,83,1127,124,1184,-124,1,0.00000000000000000000,65,3,21.6666666667,0,0,0,0,0,0,0.0,0,0
97,1233,0,16,16,0,0,78,606,122,741,-122,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
21,1097,1,31,210,584,347,708,347,155,210,-155,4,0.00003261578604044360,14,7,2,0,0,0,0,0,0,0.0,0,0
36,936,0,0,0,0,0,83,702,124,775,-124,55,0.00000000000000000000,1398,107,13.0654205607,0,1,0,1,0,1,0.0,0,0
21,1139,1,134,168,613,1368,708,347,126,-811,-126,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
137,61,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
159,11,1,29,137,113,324,117,223,27,-14,-14,1,0.00006459531038046640,7,3,2.3333333333,0,0,0,0,0,0,0.0,0,0
80,0,1,17,300,1105,642,131,106,-942,-330,-330,1,0.00000301659125188537,0,0,0,0,0,0,0,0,1,0.0,0,0
198,615,0,243,1240,0,0,66,1011,126,1109,-126,90,0.00000000000000000000,1494,182,8.2087912088,0,0,0,0,0,0,0.0,0,0
137,601,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
137,578,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
66,1135,0,366,727,217,702,273,481,79,0,0,53,0.00033595547639120400,2803,98,28.6020408163,0,1,0,0,0,1,0.0,0,0
96,281,0,368,622,354,2185,78,482,-232,-1579,-232,25,0.00011353933911021500,537,45,11.9333333333,0,1,0,0,0,1,0.0,0,0
36,40,0,525,499,0,0,155,30,178,246,-178,25,0.00000000000000000000,949,46,20.6304347826,0,0,0,0,0,1,0.0,0,0
24,349,0,226,62,0,0,13,1867,29,1886,-29,10,0.00000000000000000000,174,18,9.6666666667,0,0,0,0,0,0,0.0,0,0
107,189,1,21,17,520,1547,150,455,-330,-1014,-330,1,0.00011312217194570100,0,0,0,0,0,0,0,0,0,0.0,0,0
210,240,0,360,755,0,0,332,352,369,552,-369,116,0.00000000000000000000,633,210,3.0142857143,0,1,0,0,0,1,0.0,1,0
11,28,1,31,218,189,501,220,501,62,218,-62,1,0.00002427066647250130,2,1,2,0,0,0,0,0,0,0.0,0,0
1,17,0,922,318,68,-320,0,0,0,433,0,26,0.00120236773954865000,379,43,8.8139534884,0,0,0,0,0,0,0.0,0,0
188,47,0,40,300,1023,433,542,322,-450,89,-89,2,0.00000651678071032910,61,5,12.2,0,0,0,0,0,0,0.0,0,0
185,146,0,90,160,1043,-5,448,322,-564,527,-527,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
137,476,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,6,1,6,0,0,0,0,0,0,0.0,0,0
61,9,1,29,57,567,694,399,473,-132,-198,-132,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
36,744,0,389,1402,0,0,83,702,124,775,-124,25,0.00000000000000000000,520,47,11.0638297872,0,1,0,1,0,1,0.0,0,0
85,88,1,17,300,1105,642,291,106,-782,-330,-330,1,0.00000301659125188537,0,0,0,0,0,0,0,0,1,0.0,0,0
19,1163,1,31,210,646,347,646,347,31,210,-31,3,0.00002211410880141530,12,5,2.4,0,0,0,0,0,0,0.0,0,0
9,71,1,18,18,745,934,336,347,-378,-377,-377,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
17,46,0,360,770,299,352,564,352,302,200,-200,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
37,1391,0,0,0,0,0,83,790,124,892,-124,25,0.00000000000000000000,1314,43,30.5581395349,0,1,0,0,0,0,0.0,0,0
40,672,0,0,0,0,0,83,1127,124,1184,-124,49,0.00000000000000000000,1369,95,14.4105263158,0,1,0,1,0,1,0.0,0,0
21,31,1,990,1920,0,0,19,1848,43,1908,-43,157,0.00000000000000000000,1729,63,27.4444444444,0,1,1,1,0,1,0.0,0,0
137,98,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
196,90,1,12,12,1043,1269,66,815,-917,-356,-356,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
55,160,0,0,0,0,0,52,1496,96,1623,-96,39,0.00000000000000000000,1705,73,23.3561643836,0,0,0,0,0,1,0.0,0,0
137,289,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,5,1,5,0,0,0,0,0,0,1.0,0,0
137,180,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
79,173,1,18,18,1405,784,67,106,-1306,-472,-472,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
137,604,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,3,1,3,0,0,0,0,0,0,0.0,0,0
60,886,1,36,142,180,1287,180,1287,36,142,-36,11,0.00043035993740219100,218,12,18.1666666667,0,0,0,1,0,1,0.0,0,0
199,100,1,12,12,1043,1247,66,1109,-917,-74,-74,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
113,5,0,364,1306,200,299,150,967,-10,739,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
84,0,1,17,300,1105,642,259,106,-814,-330,-330,1,0.00000301659125188537,0,0,0,0,0,0,0,0,1,0.0,0,0
38,1515,1,368,329,137,629,83,907,-13,382,-13,25,0.00055465578062254600,599,56,10.6964285714,0,1,0,1,0,0,0.0,0,0
185,66,0,500,1905,0,0,448,322,479,522,-479,9,0.00000000000000000000,679,17,39.9411764706,0,0,0,0,0,1,0.0,0,0
193,79,0,12,12,125,724,66,527,1,-99,-1,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
66,7,1,29,29,567,530,273,481,-271,172,-172,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
137,316,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,4,2,2,0,0,0,0,0,0,0.0,0,0
7,8,0,466,1210,305,347,49,1472,-226,1210,-226,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
35,1573,0,0,0,0,0,83,533,124,686,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
200,238,1,12,12,523,756,66,1173,-397,481,-397,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
206,73,1,39,39,1,925,1,1283,39,443,-39,2,0.05128205128205130000,1,1,1,0,0,0,1,0,0,0.0,0,0
112,34,1,364,1306,200,299,150,879,-10,667,-10,24,0.00009188361408882080,37,37,1,0,0,0,0,0,1,0.0,0,0
137,211,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
38,1428,0,0,0,0,0,83,907,124,1011,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
65,935,0,366,727,217,702,250,481,56,0,0,52,0.00032961669381778500,3327,96,34.65625,0,1,0,0,0,1,0.0,0,0
75,25,1,29,50,567,1328,480,481,-64,-626,-64,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
194,60,1,100,1226,1684,333,66,625,-1558,390,-390,1,0.00000048435907669535,38,2,19,0,0,0,0,0,1,0.0,0,0
17,1,1,9,9,637,818,564,352,-36,-266,-36,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
61,24,1,29,50,567,1328,399,473,-132,-832,-132,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
22,9,0,466,1210,305,347,739,347,465,210,-210,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
194,98,0,343,1240,0,0,66,625,126,723,-126,85,0.00000000000000000000,961,150,6.4066666667,0,0,0,0,0,1,0.0,0,0
174,330,1,22,22,659,858,0,1135,-626,339,-339,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
39,1476,1,31,314,230,620,83,1027,-106,491,-106,1,0.00001384657989476600,20,3,6.6666666667,0,0,0,0,0,0,0.0,0,0
77,28,1,400,43038,217,555,547,484,356,144,-144,422,0.00004518566059829670,4712,641,7.3510140406,0,0,0,0,0,1,0.0,0,0
187,266,0,90,160,1043,978,510,322,-502,-456,-456,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
188,951,1,31,200,510,322,542,322,63,200,-63,4,0.00003921568627450980,98,6,16.3333333333,0,0,0,0,0,0,0.0,0,0
3,34,1,360,770,299,352,1,1125,-259,846,-259,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
18,120,1,37,80,111,657,111,742,37,273,-37,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
164,11,1,12,150,258,644,106,548,-116,-37,-37,8,0.00020671834625323000,31,1,31,0,0,0,0,0,1,0.0,0,0
112,274,0,350,317,0,0,150,879,190,966,-190,66,0.00000000000000000000,110,62,1.7741935484,0,1,0,1,0,1,0.0,0,0
108,4,1,364,1306,200,299,150,533,-10,325,-10,3,0.00001148545176110260,5,5,1,0,0,0,0,0,1,0.0,0,0
60,61,1,29,28,567,908,180,1287,-351,521,-351,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
75,1147,0,366,727,217,702,480,481,286,0,0,43,0.00027256765065701500,2251,78,28.858974359,0,1,0,0,0,1,0.0,0,0
207,64,1,39,61,1,352,1,1368,39,1091,-39,47,0.77049180327868800000,14,14,1,0,0,0,1,0,0,0.0,0,0
5,330,1,97,82,80,1300,49,1298,-1,84,-1,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
50,280,0,525,499,0,0,487,30,510,246,-246,44,0.00000000000000000000,2129,82,25.9634146341,0,0,0,0,0,1,0.0,0,0
3,11,1,466,1210,305,347,49,347,-226,96,-96,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
39,1080,0,450,1402,0,0,83,1027,124,1111,-124,239,0.00000000000000000000,7374,459,16.0653594771,0,1,0,1,0,1,0.0,0,0
12,2,0,360,770,299,352,419,352,157,200,-157,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
35,480,0,0,0,0,0,83,533,124,686,-124,35,0.00000000000000000000,648,67,9.671641791,0,1,0,1,0,1,0.0,0,0
190,132,1,90,160,1043,322,604,322,-407,200,-200,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
96,341,1,368,622,354,-302,78,482,-232,908,-232,22,0.00009991461841698910,485,39,12.4358974359,0,1,0,0,0,1,0.0,0,0
61,998,0,390,1002,217,20470,399,473,218,-19974,-218,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
4,3,1,18,18,745,934,49,970,-666,122,-122,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
123,0,0,162,350,0,0,96,871,142,1028,-142,17,0.00000000000000000000,586,30,19.5333333333,0,0,1,1,0,0,0.0,0,0
77,913,0,380,800,217,15072,547,484,356,-14373,-356,26,0.00014976958525345600,325,44,7.3863636364,0,0,0,0,0,1,0.0,0,0
57,496,0,0,0,0,0,70,1723,96,1791,-96,34,0.00000000000000000000,1361,64,21.265625,0,0,0,0,0,1,0.0,0,0
206,71,1,39,109,1,1443,1,1283,39,-75,-39,12,0.11009174311926600000,3,3,1,0,0,0,1,0,1,0.0,0,0
10,1443,1,31,210,522,347,367,347,-124,210,-124,5,0.00004561211457763180,16,9,1.7777777778,0,0,0,0,0,0,0.0,0,0
5,2,1,18,18,745,912,49,1298,-666,472,-472,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
188,18,1,22,22,659,1034,542,322,-86,-512,-86,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
37,1400,0,0,0,0,0,83,790,124,892,-124,6,0.00000000000000000000,124,10,12.4,0,0,0,0,0,1,0.0,0,0
39,1392,0,0,0,0,0,83,1027,124,1111,-124,16,0.00000000000000000000,842,28,30.0714285714,0,1,0,0,0,0,0.0,0,0
197,114,0,100,1226,1684,333,66,913,-1558,678,-678,1,0.00000048435907669535,38,2,19,0,0,0,0,0,1,0.0,0,0
189,104,0,500,1905,0,0,573,322,604,522,-522,13,0.00000000000000000000,364,16,22.75,0,0,0,0,0,1,0.0,0,0
65,18,1,29,51,567,1108,250,481,-294,-406,-294,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,0.0,0,0
36,168,0,0,0,0,0,83,702,124,775,-124,1,0.00000000000000000000,63,3,21,0,0,0,0,0,0,0.0,0,0
178,97,0,90,160,1043,814,230,322,-782,-292,-292,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
35,312,0,0,0,0,0,83,533,124,686,-124,1,0.00000000000000000000,65,3,21.6666666667,0,0,0,0,0,0,0.0,0,0
6,3,0,360,770,299,352,1,1368,-259,1091,-259,3,0.00001303044781305650,204,4,51,0,0,0,0,0,1,0.0,0,0
192,195,0,500,1905,0,0,666,322,697,522,-522,13,0.00000000000000000000,364,16,22.75,0,0,0,0,0,1,0.0,0,0
76,1106,0,366,727,217,702,503,481,309,0,0,58,0.00036764938925829900,3058,108,28.3148148148,0,1,0,0,0,1,0.0,0,0
33,227,1,31,311,137,958,83,284,-13,-513,-13,1,0.00002347032177811160,52,3,17.3333333333,0,0,0,0,0,0,0.0,0,0
33,75,0,0,0,0,0,83,284,124,445,-124,6,0.00000000000000000000,127,10,12.7,0,0,0,0,0,1,0.0,0,0
19,9,1,466,1210,305,347,646,347,372,210,-210,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
36,1008,0,0,0,0,0,83,702,124,775,-124,40,0.00000000000000000000,657,76,8.6447368421,0,1,0,1,0,1,0.0,0,0
4,211,1,10,82,73,972,49,970,6,84,-6,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
90,2,1,84,300,1313,642,579,106,-702,-330,-330,3,0.00000761614623000762,25,6,4.1666666667,0,0,0,0,0,0,0.0,0,0
35,552,1,409,987,137,629,83,533,-13,57,-13,47,0.00034758428919012900,1241,91,13.6373626374,0,1,0,1,0,1,0.0,0,0
19,51,1,31,218,251,561,251,561,31,218,-31,1,0.00001827552176614640,1,1,1,0,0,0,0,0,0,0.0,0,0
203,65,1,39,61,1,413,1,1014,39,712,-39,25,0.40983606557377000000,8,7,1.1428571429,0,0,0,1,0,1,0.0,0,0
198,5,1,372,858,572,333,66,1011,-446,776,-446,83,0.00016911992436468000,3051,130,23.4692307692,0,0,0,0,0,1,0.0,0,0
40,1356,1,0,1905,80,0,83,1127,44,1184,-44,0,0.00000000000000000000,9,1,9,0,0,0,0,0,0,0.0,0,0
16,315,0,499,999,0,0,553,347,584,557,-557,205,0.00000000000000000000,143,143,1,0,0,0,0,0,1,0.0,0,0
187,199,0,90,160,1043,814,510,322,-502,-292,-292,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
137,551,0,0,0,0,0,345,1105,397,1232,-397,1,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
19,588,0,465,999,0,0,646,347,677,557,-557,141,0.00000000000000000000,91,91,1,0,0,0,0,0,1,0.0,0,0
61,593,0,250,250,287,17741,399,473,148,-17245,-148,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
19,352,1,90,90,326,1184,622,352,333,-632,-333,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
36,1443,0,0,0,0,0,83,702,124,775,-124,47,0.00000000000000000000,1241,91,13.6373626374,0,1,0,1,0,1,0.0,0,0
37,1546,0,0,0,0,0,83,790,124,892,-124,2,0.00000000000000000000,150,4,37.5,0,0,0,0,0,0,0.0,0,0
182,259,1,90,160,1043,650,354,322,-658,-128,-128,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
97,179,0,333,311,354,5295,78,606,-232,-4554,-232,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
71,30,1,400,43038,217,555,388,481,194,147,-147,422,0.00004518566059829670,4712,641,7.3510140406,0,0,0,0,0,1,0.0,0,0
0,32,1,13,13,444,1086,32,1334,-376,366,-366,0,0.00000000000000000000,1,1,1,0,0,0,0,0,0,1.0,0,0
21,10,0,466,1210,305,347,708,347,434,210,-210,3,0.00000812897981303346,6,6,1,0,0,0,0,0,1,0.0,0,0
11,1149,1,31,210,398,347,398,347,31,210,-31,6,0.00007178750897343860,18,11,1.6363636364,0,0,0,0,0,0,0.0,0,0
56,539,0,0,0,0,0,70,1623,96,1723,-96,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.0,0,0
39,1413,0,0,0,0,0,83,1027,124,1111,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
186,849,0,500,852,0,0,479,322,510,522,-510,214,0.00000000000000000000,7809,393,19.8702290076,0,0,0,0,0,1,0.0,0,0
33,91,0,0,0,0,0,83,284,124,445,-124,6,0.00000000000000000000,125,10,12.5,0,0,0,0,0,1,0.0,0,0
67,0,0,380,800,217,12462,296,481,102,-11760,-102,25,0.00014400921658986200,322,43,7.488372093,0,0,0,0,0,1,0.0,0,0
145,5,1,1,1,744,7,84,89,-639,220,-220,2,0.00268817204301075000,0,0,0,0,0,0,0,0,1,0.0,0,0
174,3,0,90,160,1043,1142,0,1135,-1010,55,-55,7,0.00004194630872483220,212,11,19.2727272727,0,0,0,0,0,1,0.0,0,0
116,14,1,37,126,50,487,50,487,37,126,-37,0,0.00000000000000000000,4,1,4,0,0,0,0,0,0,0.0,0,0
196,203,0,398,858,157,333,66,815,-31,580,-31,16,0.00011877718884088300,962,28,34.3571428571,0,0,0,0,0,1,0.0,0,0
39,1425,1,283,250,125,1366,83,1027,-1,-255,-1,6,0.00019200000000000000,122,10,12.2,0,0,0,0,0,1,0.0,0,0
137,235,0,0,0,0,0,345,1105,397,1232,-397,2,0.00000000000000000000,5,2,2.5,0,0,0,0,0,0,0.0,0,0
